customer_id,age,customer_segment,product_category,payment_type,average_order_value,discount_percentage,customer_tenure_days,return_rate,purchase_frequency,engagement_score,support_ticket_rate,churn
4487,20.0,Inactive,Sports,Cash,10994.41,9.79,246,0.4,0.1016260162601626,5.238095238095238,0.76,0
4488,22.0,Premium,Furniture,Cash,32592.45,9.89,743,0.7692307692307693,0.034993270524899055,0.3413897280966767,0.4230769230769231,0
4489,38.0,Regular,Electronics,Credit Card,28955.89,46.96,621,0.8333333333333334,0.01932367149758454,0.1436950146627566,0.5833333333333334,1
4490,22.0,New,Sports,Net Banking,4508.54,0.29,633,0.5,0.009478672985781991,3.267857142857143,2.0,0
4491,70.0,New,Electronics,Net Banking,27502.44,48.6,233,0.23529411764705882,0.07296137339055794,0.4407894736842105,0.5882352941176471,0
4492,34.0,Inactive,Groceries,Net Banking,38597.9,100.0,829,0.5135135135135135,0.04463208685162847,0.17096774193548386,0.5405405405405406,0
4493,62.0,New,Furniture,Net Banking,35908.8,20.9,1392,0.7857142857142857,0.010057471264367816,0.8059701492537313,0.14285714285714285,0
4494,48.0,New,Clothing,Cash,16161.31,33.69,878,0.10638297872340426,0.05353075170842825,0.27075812274368233,0.1276595744680851,0
4495,58.0,Premium,Sports,Credit Card,45306.8,22.35,1790,1.0,0.002793296089385475,0.6539792387543253,0.2,0
4496,38.0,Inactive,Electronics,Credit Card,49645.0,0.99,316,0.4444444444444444,0.028481012658227847,1.0914634146341464,1.6666666666666667,0
4497,58.0,Regular,Groceries,Upi,18683.94,38.13,1187,0.5,0.03369839932603201,0.4801762114537445,0.45,0
4498,24.0,New,Furniture,Net Banking,11743.86,24.8,1453,0.0,0.0041293874741913286,0.9354838709677419,1.0,0
4499,62.0,Regular,Furniture,Debit Card,5901.1,36.83,391,0.25,0.05115089514066496,0.6268656716417911,0.9,0
4500,69.0,New,Electronics,Credit Card,9465.67,17.38,1690,0.5,0.028402366863905324,0.078125,0.0625,0
4501,62.0,Regular,Books,Upi,16980.66,45.52,441,0.5714285714285714,0.031746031746031744,1.0551724137931036,0.2857142857142857,0
4502,26.0,Premium,Electronics,Credit Card,5431.89,12.82,121,0.7857142857142857,0.11570247933884298,1.8888888888888888,1.1428571428571428,0
4503,42.0,Inactive,Books,Cash,19699.57,41.52,880,0.53125,0.03636363636363636,0.3829787234042553,0.1875,0
4504,18.0,Inactive,Sports,Upi,48539.6,10.4,1337,0.08,0.018698578908002993,0.5425531914893617,0.32,0
4505,29.0,New,Sports,Debit Card,2367.61,8.55,1418,0.15625,0.022566995768688293,0.32051282051282054,0.34375,0
4506,58.0,Regular,Books,Credit Card,24004.96,32.48,569,0.7142857142857143,0.012302284710017574,0.2857142857142857,2.2857142857142856,1
4507,64.0,New,Groceries,Debit Card,19728.77,31.68,1371,0.45454545454545453,0.008023340627279359,2.5342465753424657,0.6363636363636364,0
4508,48.0,Premium,Clothing,Credit Card,25545.48,46.38,267,1.0,0.011235955056179775,0.32972972972972975,0.3333333333333333,1
4509,32.0,Premium,Clothing,Credit Card,32973.15,45.64,432,0.8333333333333334,0.05555555555555555,1.7428571428571429,0.4583333333333333,0
4510,35.0,New,Groceries,Upi,37724.47,20.94,762,0.6666666666666666,0.003937007874015748,0.17008797653958943,2.3333333333333335,1
4511,43.0,New,Groceries,Cash,27963.33,26.29,1184,0.34210526315789475,0.03209459459459459,1.8101265822784811,0.21052631578947367,0
4512,67.0,Regular,Furniture,Debit Card,29202.51,2.12,1720,0.6,0.014534883720930232,1.03954802259887,0.44,0
4513,30.0,Premium,Groceries,Cash,48692.86,48.47,1409,0.0,0.028388928317955996,0.7788461538461539,0.3,0
4514,36.0,Regular,Clothing,Upi,44281.72,18.51,874,0.0,0.034324942791762014,2.207547169811321,0.3333333333333333,0
4515,61.0,Regular,Books,Upi,26033.26,38.27,691,0.9523809523809523,0.030390738060781478,0.5907692307692308,0.047619047619047616,0
4516,52.0,Inactive,Groceries,Credit Card,35731.7,6.65,546,0.22916666666666666,0.08791208791208792,0.4230769230769231,0.1875,0
4517,33.0,Premium,Groceries,Credit Card,34664.93,28.71,1543,0.9375,0.010369410239792612,5.5,1.125,0
4518,33.0,Regular,Groceries,Credit Card,4387.43,33.58,1151,0.07894736842105263,0.03301476976542137,1.6595744680851063,0.10526315789473684,0
4519,43.0,Premium,Books,Credit Card,11206.75,27.69,1495,0.4,0.006688963210702341,0.5603448275862069,0.3,0
4520,67.0,Inactive,Clothing,Debit Card,15248.35,7.28,75,0.4090909090909091,0.29333333333333333,0.13114754098360656,0.22727272727272727,1
4521,27.0,Premium,Books,Cash,3258.42,1.36,380,0.7333333333333333,0.11842105263157894,0.3469387755102041,0.3111111111111111,0
4522,52.0,Regular,Sports,Upi,16979.08,32.03,501,0.4375,0.031936127744510975,0.5816733067729084,0.1875,0
4523,66.0,Inactive,Groceries,Net Banking,6270.42,47.05,592,0.32,0.04222972972972973,0.22748815165876776,0.72,1
4524,44.0,New,Clothing,Upi,45030.81,26.87,471,1.0,0.008492569002123142,0.38235294117647056,3.5,0
4525,44.0,Regular,Electronics,Debit Card,9866.35,32.1,516,0.6944444444444444,0.06976744186046512,7.285714285714286,0.027777777777777776,0
4526,42.0,Premium,Groceries,Credit Card,45539.91,36.07,893,1.0,0.014557670772676373,0.6337209302325582,1.1538461538461537,0
4527,22.0,Regular,Groceries,Net Banking,29591.15,14.57,1479,0.75,0.008113590263691683,0.5602605863192183,1.4166666666666667,0
4528,46.0,Regular,Furniture,Debit Card,37191.61,34.56,915,0.0851063829787234,0.05136612021857923,1.29,0.0851063829787234,0
4529,28.0,Premium,Electronics,Net Banking,47334.09,42.71,696,0.2727272727272727,0.015804597701149427,1.3267326732673268,0.18181818181818182,0
4530,29.0,Regular,Groceries,Debit Card,49722.37,19.24,1705,0.9487179487179487,0.02287390029325513,0.7028112449799196,0.0,0
4531,20.0,Regular,Clothing,Debit Card,9002.62,16.92,1690,0.2,0.0029585798816568047,0.5783132530120482,3.6,0
4532,41.0,New,Sports,Debit Card,26358.9,41.21,1820,1.0,0.001098901098901099,0.1958762886597938,9.0,1
4533,62.0,Premium,Clothing,Cash,45489.44,34.71,970,0.2222222222222222,0.027835051546391754,0.5650793650793651,0.2222222222222222,0
4534,35.0,Regular,Clothing,Net Banking,27864.43,40.62,1348,0.6363636363636364,0.016320474777448073,0.45,0.7272727272727273,0
4535,55.0,Inactive,Electronics,Cash,45329.48,46.31,1338,0.0425531914893617,0.035127055306427506,7.333333333333333,0.14893617021276595,0
4536,65.0,Regular,Furniture,Net Banking,18389.72,17.28,294,0.7096774193548387,0.1054421768707483,0.6896551724137931,0.16129032258064516,0
4537,32.0,Inactive,Clothing,Cash,781.03,0.22,1695,1.0,0.0005899705014749262,0.08333333333333333,17.0,1
4538,37.0,Regular,Groceries,Cash,23090.85,23.32,230,0.22727272727272727,0.19130434782608696,0.5975232198142415,0.25,0
4539,35.0,Regular,Sports,Upi,47729.91,19.04,1200,0.8333333333333334,0.02,0.05913978494623656,0.7083333333333334,1
4540,26.0,New,Books,Cash,533.45,8.64,1477,0.9302325581395349,0.02911306702775897,2.5970149253731343,0.2558139534883721,0
4541,34.0,Premium,Sports,Cash,25545.48,37.52,651,0.2558139534883721,0.06605222734254992,0.48148148148148145,0.3023255813953488,0
4542,22.0,New,Sports,Debit Card,22562.03,44.82,131,0.6666666666666666,0.20610687022900764,0.026923076923076925,0.7407407407407407,0
4543,65.0,Inactive,Groceries,Upi,24451.7,12.42,1585,0.45,0.012618296529968454,0.3165137614678899,0.25,1
4544,30.0,Premium,Groceries,Credit Card,13897.39,36.32,634,0.9523809523809523,0.033123028391167195,0.3103448275862069,0.6190476190476191,0
4545,32.0,Premium,Sports,Credit Card,45331.34,42.06,1754,0.5116279069767442,0.02451539338654504,1.1495327102803738,0.046511627906976744,0
4546,63.0,Regular,Books,Cash,2629.03,3.25,91,0.375,0.08791208791208792,0.30547550432276654,2.125,0
4547,57.0,Regular,Sports,Cash,37498.29,9.32,939,0.4,0.005324813631522897,0.22459893048128343,2.4,1
4548,44.0,New,Groceries,Credit Card,22025.86,32.53,1066,0.5,0.00375234521575985,0.2857142857142857,2.25,1
4549,44.0,Premium,Groceries,Credit Card,36984.07,23.01,253,0.09302325581395349,0.16996047430830039,4.609756097560975,0.023255813953488372,0
4550,26.0,Regular,Furniture,Credit Card,958.78,19.59,1543,0.12,0.03240440699935191,0.2347560975609756,0.08,0
4551,50.0,Regular,Sports,Cash,32819.13,1.28,1625,0.07894736842105263,0.023384615384615386,1.1363636363636365,0.05263157894736842,0
4552,64.0,New,Electronics,Debit Card,10020.95,3.57,1194,0.022222222222222223,0.03768844221105527,0.9668874172185431,0.1111111111111111,0
4553,56.0,Premium,Sports,Net Banking,14813.58,44.41,112,0.037037037037037035,0.24107142857142858,0.7727272727272727,0.07407407407407407,0
4554,60.0,Inactive,Clothing,Net Banking,1946.47,17.4,1081,0.4,0.004625346901017576,11.2,0.4,0
4555,47.0,Regular,Electronics,Debit Card,21055.18,38.54,267,0.12,0.09363295880149813,0.40350877192982454,0.8,1
4556,34.0,Regular,Groceries,Credit Card,16940.5,1.05,967,1.0,0.005170630816959669,0.17222222222222222,1.6,0
4557,48.0,Inactive,Electronics,Credit Card,25545.48,11.52,270,0.4,0.018518518518518517,0.1507537688442211,0.6,1
4558,23.0,Premium,Books,Debit Card,23808.69,4.81,569,0.8297872340425532,0.08260105448154657,1.8037383177570094,0.23404255319148937,0
4559,25.0,New,Electronics,Credit Card,42921.87,48.17,680,0.7380952380952381,0.061764705882352944,27.0,0.19047619047619047,0
4560,40.0,Premium,Books,Net Banking,2283.65,10.0,327,0.0,0.13761467889908258,1.2307692307692308,0.08888888888888889,0
4561,38.0,New,Sports,Net Banking,16383.6,36.23,924,0.85,0.021645021645021644,0.8461538461538461,0.0,0
4562,64.0,Inactive,Groceries,Credit Card,29852.56,15.88,1406,0.045454545454545456,0.031294452347083924,0.5169491525423728,0.29545454545454547,0
4563,18.0,Inactive,Furniture,Credit Card,12258.82,3.72,1691,0.08108108108108109,0.02188054405677114,0.0858085808580858,0.21621621621621623,0
4564,56.0,Premium,Electronics,Cash,43140.86,22.58,1465,0.1702127659574468,0.032081911262798635,0.07988980716253444,0.3829787234042553,0
4565,68.0,New,Furniture,Debit Card,42952.2,15.3,1305,0.9310344827586207,0.022222222222222223,2.15,0.6206896551724138,0
4566,27.0,Regular,Sports,Debit Card,15243.73,16.54,1350,0.46153846153846156,0.00962962962962963,1.6956521739130435,0.9230769230769231,0
4567,29.0,Regular,Furniture,Credit Card,21957.92,29.76,200,0.7608695652173914,0.23,0.5544554455445545,0.17391304347826086,0
4568,20.0,Premium,Books,Debit Card,28493.55,36.48,69,0.36363636363636365,0.15942028985507245,0.33519553072625696,0.36363636363636365,0
4569,65.0,New,Groceries,Credit Card,31067.76,11.68,53,1.0,0.6037735849056604,0.5909090909090909,0.4375,0
4570,49.0,New,Sports,Credit Card,12946.48,2.69,1496,0.5555555555555556,0.006016042780748663,0.1853035143769968,2.2222222222222223,1
4571,62.0,Regular,Sports,Credit Card,5305.83,17.77,1405,0.7142857142857143,0.034875444839857654,0.1554054054054054,0.02040816326530612,0
4572,33.0,New,Electronics,Upi,19675.07,8.2,1532,0.8043478260869565,0.030026109660574413,2.6744186046511627,0.08695652173913043,0
4573,25.0,New,Sports,Credit Card,3368.32,34.1,209,0.9230769230769231,0.12440191387559808,0.7023255813953488,0.5,0
4574,19.0,Regular,Electronics,Net Banking,12348.74,1.35,830,0.9545454545454546,0.05301204819277108,0.16151202749140894,0.45454545454545453,0
4575,48.0,New,Electronics,Cash,26667.28,11.43,739,0.76,0.06765899864682003,0.5283018867924528,0.36,0
4576,20.0,New,Sports,Credit Card,32317.0,24.66,1107,0.4230769230769231,0.023486901535682024,36.8,0.38461538461538464,0
4577,59.0,Inactive,Electronics,Credit Card,41658.18,2.43,882,0.2727272727272727,0.024943310657596373,0.04487179487179487,0.7727272727272727,1
4578,58.0,Regular,Electronics,Debit Card,35630.21,38.08,668,0.6,0.06736526946107785,4.7368421052631575,0.24444444444444444,0
4579,69.0,Inactive,Furniture,Credit Card,14752.16,3.38,833,0.5416666666666666,0.057623049219687875,1.0307692307692307,0.125,0
4580,21.0,Premium,Sports,Upi,30013.17,37.58,218,0.5833333333333334,0.05504587155963303,0.5233333333333333,0.08333333333333333,0
4581,55.0,Inactive,Furniture,Net Banking,37227.78,45.01,1098,0.75,0.007285974499089253,0.44089456869009586,0.75,0
4582,34.0,Regular,Electronics,Net Banking,22770.97,13.95,921,1.0,0.006514657980456026,0.06722689075630252,0.5,1
4583,46.0,Regular,Electronics,Cash,49842.95,39.51,1813,0.4666666666666667,0.024820739106453393,0.34265734265734266,0.3333333333333333,0
4584,30.0,Regular,Books,Credit Card,18043.58,46.98,1496,0.3448275862068966,0.019385026737967916,0.6764705882352942,0.6551724137931034,0
4585,52.0,New,Groceries,Debit Card,45406.03,47.34,1167,1.0,0.002570694087403599,1.7741935483870968,4.333333333333333,0
4586,45.0,Regular,Groceries,Debit Card,47600.06,42.67,1384,0.4838709677419355,0.022398843930635837,0.11976047904191617,0.3225806451612903,0
4587,62.0,Regular,Clothing,Net Banking,46737.12,24.82,1147,0.07692307692307693,0.03400174367916303,0.10150375939849623,0.1282051282051282,0
4588,20.0,Regular,Groceries,Credit Card,4905.38,0.11,1059,0.2571428571428571,0.033050047214353166,32.0,0.5714285714285714,0
4589,27.0,Regular,Electronics,Upi,20548.22,29.86,1031,0.58,0.04849660523763336,0.022222222222222223,0.36,0
4590,63.0,New,Books,Upi,6131.65,20.03,563,0.6521739130434783,0.04085257548845471,3.2954545454545454,0.0,0
4591,37.0,Inactive,Electronics,Upi,11557.56,29.5,1354,0.1111111111111111,0.013293943870014771,0.5261627906976745,0.6666666666666666,0
4592,27.0,Premium,Groceries,Debit Card,42083.19,22.2,1628,0.4666666666666667,0.02764127764127764,0.12217194570135746,0.0,0
4593,59.0,Premium,Sports,Upi,1456.71,42.47,758,1.0,0.032981530343007916,0.6231343283582089,0.36,0
4594,64.0,Inactive,Electronics,Upi,35510.89,29.39,542,1.0,0.01107011070110701,0.7055837563451777,2.6666666666666665,0
4595,57.0,Regular,Books,Credit Card,33599.43,22.49,1120,0.6923076923076923,0.011607142857142858,0.6453900709219859,0.46153846153846156,0
4596,20.0,Regular,Furniture,Debit Card,28044.68,20.53,1528,0.42105263157894735,0.012434554973821989,0.23780487804878048,0.47368421052631576,1
4597,63.0,Inactive,Sports,Credit Card,22337.78,11.59,1078,0.78,0.04638218923933209,0.503030303030303,0.02,0
4598,39.0,Regular,Clothing,Net Banking,37038.89,30.14,1494,0.12,0.03346720214190094,0.44493392070484583,0.12,0
4599,31.0,Premium,Sports,Net Banking,1293.86,7.92,1660,0.8378378378378378,0.022289156626506025,0.14144736842105263,0.5405405405405406,0
4600,39.0,Regular,Clothing,Upi,36360.04,32.92,1037,0.11538461538461539,0.02507232401157184,0.11042944785276074,0.19230769230769232,0
4601,43.0,New,Furniture,Net Banking,2689.12,0.99,1058,0.7037037037037037,0.02551984877126654,0.3744292237442922,0.5925925925925926,0
4602,61.0,Regular,Electronics,Net Banking,18791.22,21.08,1705,0.2708333333333333,0.0281524926686217,0.12014134275618374,0.375,0
4603,39.0,Inactive,Electronics,Cash,33121.97,36.09,1157,0.34146341463414637,0.03543647363872083,0.27102803738317754,0.0,0
4604,43.0,New,Clothing,Credit Card,13061.18,49.0,557,0.6875,0.08617594254937164,0.775,0.0,0
4605,36.0,New,Electronics,Debit Card,30448.53,20.22,1803,0.8888888888888888,0.004991680532445923,0.3411764705882353,0.5555555555555556,0
4606,22.0,Inactive,Clothing,Debit Card,24228.91,23.31,1474,0.0,0.0013568521031207597,0.08766233766233766,9.5,1
4607,51.0,New,Groceries,Debit Card,4247.29,3.11,597,0.0,0.0033500837520938024,0.5384615384615384,10.0,0
4608,69.0,Premium,Electronics,Debit Card,26626.77,30.14,1573,0.5641025641025641,0.024793388429752067,0.5770392749244713,0.20512820512820512,0
4609,44.0,Regular,Clothing,Debit Card,25060.6,26.04,326,0.96,0.15337423312883436,1.0705128205128205,0.3,0
4610,40.0,New,Books,Cash,11507.49,42.21,151,0.55,0.13245033112582782,2.1666666666666665,0.95,0
4611,59.0,New,Furniture,Upi,22638.27,43.36,419,0.8571428571428571,0.06682577565632458,0.005813953488372093,0.03571428571428571,0
4612,65.0,New,Books,Net Banking,31798.34,40.92,457,0.6097560975609756,0.08971553610503283,5.387096774193548,0.17073170731707318,0
4613,31.0,Premium,Clothing,Debit Card,48618.83,23.59,336,0.5,0.03571428571428571,2.090909090909091,0.16666666666666666,0
4614,57.0,New,Groceries,Debit Card,3687.31,13.76,883,0.8913043478260869,0.052095130237825596,0.11581920903954802,0.17391304347826086,0
4615,37.0,Regular,Electronics,Debit Card,26610.97,34.77,153,0.5172413793103449,0.1895424836601307,0.2664756446991404,0.5172413793103449,0
4616,66.0,Premium,Clothing,Upi,1959.39,24.63,657,0.7307692307692307,0.0395738203957382,1.5038167938931297,0.07692307692307693,0
4617,19.0,Premium,Books,Upi,29614.5,100.0,1259,0.9148936170212766,0.03733121525019857,0.37752161383285304,0.1276595744680851,0
4618,59.0,Premium,Groceries,Upi,12845.61,40.36,702,0.8823529411764706,0.04843304843304843,0.42657342657342656,0.4411764705882353,0
4619,34.0,Premium,Clothing,Debit Card,46975.5,23.55,955,0.15,0.020942408376963352,1.1587301587301588,0.55,0
4620,35.0,Premium,Furniture,Credit Card,39200.86,20.91,1197,0.5,0.03508771929824561,0.907103825136612,0.30952380952380953,0
4621,32.0,New,Groceries,Debit Card,9347.9,18.49,1625,0.0,0.015384615384615385,0.6821705426356589,0.32,0
4622,37.0,Inactive,Furniture,Upi,49370.62,28.62,704,0.7959183673469388,0.06960227272727272,0.3709677419354839,0.22448979591836735,0
4623,33.0,Inactive,Clothing,Credit Card,46985.55,9.06,709,0.6829268292682927,0.05782792665726375,5.730769230769231,0.1951219512195122,0
4624,34.0,New,Books,Credit Card,18223.52,43.82,169,0.8076923076923077,0.15384615384615385,0.1452513966480447,0.7307692307692307,0
4625,53.0,New,Books,Net Banking,43753.02,8.22,1136,0.3333333333333333,0.03961267605633803,0.06986899563318777,0.17777777777777778,0
4626,39.0,New,Groceries,Cash,42638.8,17.66,1358,0.4,0.003681885125184094,0.3757062146892655,1.4,0
4627,67.0,Regular,Electronics,Upi,41236.99,30.99,666,0.8888888888888888,0.013513513513513514,0.35294117647058826,0.7777777777777778,0
4628,35.0,Regular,Electronics,Upi,30956.89,49.77,1085,0.4,0.009216589861751152,1.037593984962406,0.0,0
4629,51.0,Inactive,Furniture,Debit Card,47907.49,31.81,1751,0.5434782608695652,0.026270702455739578,5.791666666666667,0.30434782608695654,0
4630,34.0,New,Electronics,Net Banking,22240.22,23.27,426,0.85,0.046948356807511735,1.5517241379310345,0.7,0
4631,48.0,Premium,Groceries,Upi,6568.4,44.16,1000,0.2222222222222222,0.027,0.20987654320987653,0.5555555555555556,0
4632,23.0,New,Sports,Cash,10275.68,14.59,1444,0.125,0.0221606648199446,0.4581005586592179,0.1875,0
4633,25.0,New,Groceries,Net Banking,36057.14,21.21,1100,0.78,0.045454545454545456,1.2,0.24,0
4634,64.0,Inactive,Sports,Credit Card,24236.17,46.13,398,0.5714285714285714,0.07035175879396985,2.1235955056179776,0.07142857142857142,0
4635,37.0,Inactive,Sports,Net Banking,9476.72,12.88,116,0.6585365853658537,0.35344827586206895,0.8028846153846154,0.4146341463414634,0
4636,61.0,Premium,Groceries,Cash,5054.11,13.38,318,0.0,0.08176100628930817,0.4310850439882698,0.4230769230769231,0
4637,39.0,New,Groceries,Credit Card,9040.42,47.83,1637,0.06666666666666667,0.02748930971288943,1.9615384615384615,0.35555555555555557,0
4638,57.0,Regular,Books,Debit Card,11523.89,22.07,1009,0.2,0.004955401387512388,0.6821705426356589,1.6,0
4639,70.0,Premium,Groceries,Cash,26135.76,9.28,712,0.14285714285714285,0.02949438202247191,0.1827956989247312,0.8095238095238095,0
4640,23.0,Premium,Books,Cash,48413.47,22.55,905,0.7692307692307693,0.0430939226519337,8.0,0.358974358974359,0
4641,60.0,Premium,Clothing,Debit Card,39770.87,19.56,849,0.42857142857142855,0.008244994110718492,0.5294117647058824,1.0,0
4642,36.0,Regular,Groceries,Credit Card,42834.86,48.05,235,0.0,0.00425531914893617,0.5,5.0,0
4643,28.0,Regular,Sports,Cash,22832.1,38.46,1399,0.6923076923076923,0.01858470335954253,0.058823529411764705,0.34615384615384615,0
4644,56.0,Inactive,Books,Upi,22725.68,2.11,907,0.0,0.05402425578831312,3.673469387755102,0.30612244897959184,0
4645,52.0,Regular,Furniture,Upi,9737.22,3.35,825,0.3076923076923077,0.01575757575757576,0.40875912408759124,0.7692307692307693,0
